0.5    0.101107
0.25    0.0342796
0.125    0.00955742
0.0625    0.00246284
0.03125    0.000620524
0.015625    0.000155435
0.0078125    3.88779e-05


0.5    0.0108479
0.25    0.00115456
0.125    0.000137286
0.0625    1.69352e-05
0.03125    2.1098e-06
0.015625    2.63504e-07
0.0078125    3.2931e-08
